movement_id,product_id,warehouse_id,jenis_mutasi,kuantitas_perubahan,recorded_timestamp,operator_id
MOV-000882,PROD-2226,WH-JAKARTA-01,INBOUND,136,2026-06-25 08:00:12,OP-995
MOV-000883,PROD-0985,WH-SURABAYA-02,ADJUSTMENT_DEFECT,193,2026-06-11 06:55:27,OP-581
MOV-000884,PROD-2328,WH-MEDAN-03,INBOUND,177,2026-06-19 04:17:01,OP-212
MOV-000885,PROD-0798,WH-MEDAN-03,INBOUND,243,2026-06-02 18:19:15,OP-441
MOV-000886,PROD-1078,WH-SURABAYA-02,OUTBOUND,99,2026-06-10 02:51:39,OP-808
MOV-000887,PROD-0067,WH-JAKARTA-01,OUTBOUND,182,2026-06-09 14:08:52,OP-609
MOV-000888,PROD-0544,WH-MEDAN-03,OUTBOUND,54,2026-06-14 17:22:29,OP-978
MOV-000889,PROD-1787,WH-BANDUNG-04,OUTBOUND,107,2026-06-12 11:09:47,OP-874
MOV-000890,PROD-0520,WH-SURABAYA-02,INBOUND,206,2026-06-29 20:32:08,OP-421
MOV-000891,PROD-0946,WH-JAKARTA-01,INBOUND,180,2026-06-23 10:48:53,OP-466
MOV-000892,PROD-1455,WH-SURABAYA-02,OUTBOUND,27,2026-06-29 23:16:56,OP-608
MOV-000893,PROD-1059,WH-JAKARTA-01,OUTBOUND,94,2026-06-10 11:56:33,OP-224
MOV-000894,PROD-2237,WH-BANDUNG-04,INBOUND,219,2026-06-18 20:49:49,OP-501
MOV-000895,PROD-1113,WH-BANDUNG-04,OUTBOUND,97,2026-06-14 03:31:14,OP-542
MOV-000896,PROD-0947,WH-MEDAN-03,ADJUSTMENT_DEFECT,12,2026-06-19 09:55:47,OP-916
MOV-000897,PROD-0136,WH-JAKARTA-01,OUTBOUND,215,2026-06-21 03:53:53,OP-336
MOV-000898,PROD-0793,WH-BANDUNG-04,INBOUND,33,2026-06-10 16:32:35,OP-277
MOV-000899,PROD-1137,WH-MEDAN-03,OUTBOUND,175,2026-06-30 17:36:09,OP-627
MOV-000900,PROD-1363,WH-MEDAN-03,INBOUND,57,2026-06-12 04:24:03,OP-746
MOV-000901,PROD-0555,WH-BANDUNG-04,INBOUND,138,2026-06-15 14:38:16,OP-765
MOV-000902,PROD-0946,WH-SURABAYA-02,OUTBOUND,225,2026-06-08 17:17:36,OP-234
MOV-000903,PROD-2222,WH-MEDAN-03,INBOUND,28,2026-06-06 12:09:11,OP-384
MOV-000904,PROD-2255,WH-JAKARTA-01,INBOUND,124,2026-06-03 23:30:16,OP-519
MOV-000905,PROD-1367,WH-SURABAYA-02,INBOUND,206,2026-06-17 04:19:38,OP-351
MOV-000906,PROD-0949,WH-JAKARTA-01,INBOUND,247,2026-06-29 09:44:24,OP-117
MOV-000907,PROD-0104,WH-BANDUNG-04,INBOUND,128,2026-06-26 07:03:23,OP-960
MOV-000908,PROD-1047,WH-BANDUNG-04,INBOUND,146,2026-06-10 09:59:16,OP-902
MOV-000909,PROD-1861,WH-SURABAYA-02,INBOUND,56,2026-06-28 13:51:39,OP-540
MOV-000910,PROD-2338,WH-MEDAN-03,INBOUND,74,2026-06-13 03:56:38,OP-223
MOV-000911,PROD-0964,WH-JAKARTA-01,OUTBOUND,8,2026-06-26 11:57:26,OP-862
MOV-000912,PROD-0838,WH-BANDUNG-04,OUTBOUND,190,2026-06-15 17:25:06,OP-520
MOV-000913,PROD-2459,WH-BANDUNG-04,INBOUND,120,2026-06-07 00:25:41,OP-237
MOV-000914,PROD-1583,WH-JAKARTA-01,OUTBOUND,211,2026-06-20 21:36:57,OP-965
MOV-000915,PROD-0882,WH-JAKARTA-01,INBOUND,41,2026-06-25 18:20:30,OP-972
MOV-000916,PROD-0424,WH-SURABAYA-02,OUTBOUND,52,2026-06-20 00:59:20,OP-176
MOV-000917,PROD-2203,WH-SURABAYA-02,INBOUND,126,2026-06-06 01:08:55,OP-787
MOV-000918,PROD-2199,WH-BANDUNG-04,OUTBOUND,43,2026-06-01 05:49:14,OP-785
MOV-000919,PROD-0212,WH-SURABAYA-02,INBOUND,96,2026-06-13 12:31:57,OP-993
MOV-000920,PROD-1216,WH-BANDUNG-04,INBOUND,70,2026-06-07 09:15:07,OP-649
MOV-000921,PROD-0881,WH-BANDUNG-04,INBOUND,17,2026-06-21 17:56:31,OP-772
MOV-000922,PROD-0755,WH-JAKARTA-01,ADJUSTMENT_DEFECT,198,2026-06-14 16:17:50,OP-473
MOV-000923,PROD-1122,WH-BANDUNG-04,INBOUND,64,2026-06-15 18:02:27,OP-833
MOV-000924,PROD-0701,WH-SURABAYA-02,INBOUND,130,2026-06-06 21:26:38,OP-542
MOV-000925,PROD-2220,WH-JAKARTA-01,INBOUND,173,2026-06-02 02:05:01,OP-343
MOV-000926,PROD-0371,WH-BANDUNG-04,OUTBOUND,36,2026-06-20 13:23:05,OP-423
MOV-000927,PROD-1733,WH-SURABAYA-02,INBOUND,184,2026-06-20 02:15:57,OP-234
MOV-000928,PROD-1164,WH-MEDAN-03,OUTBOUND,137,2026-06-27 09:37:06,OP-109
MOV-000929,PROD-0913,WH-JAKARTA-01,INBOUND,199,2026-06-14 12:01:53,OP-994
MOV-000930,PROD-1829,WH-SURABAYA-02,OUTBOUND,70,2026-06-01 07:34:37,OP-897
MOV-000931,PROD-0802,WH-MEDAN-03,INBOUND,82,2026-06-17 09:04:55,OP-100
MOV-000932,PROD-2304,WH-SURABAYA-02,INBOUND,236,2026-06-17 03:57:56,OP-569
MOV-000933,PROD-0990,WH-SURABAYA-02,OUTBOUND,184,2026-06-01 03:22:47,OP-546
MOV-000934,PROD-0676,WH-SURABAYA-02,OUTBOUND,130,2026-06-18 16:42:04,OP-174
MOV-000935,PROD-0416,WH-MEDAN-03,RETUR_STOCK,240,2026-06-03 15:09:31,OP-420
MOV-000936,PROD-2377,WH-JAKARTA-01,OUTBOUND,181,2026-06-28 14:10:47,OP-142
MOV-000937,PROD-1163,WH-SURABAYA-02,OUTBOUND,33,2026-06-24 18:59:12,OP-396
MOV-000938,PROD-0962,WH-JAKARTA-01,OUTBOUND,244,2026-06-26 08:42:20,OP-257
MOV-000939,PROD-1621,WH-BANDUNG-04,OUTBOUND,170,2026-06-15 19:57:38,OP-156
MOV-000940,PROD-1536,WH-SURABAYA-02,INBOUND,74,2026-06-24 13:20:49,OP-421
MOV-000941,PROD-0249,WH-SURABAYA-02,INBOUND,246,2026-06-04 02:34:56,OP-721
MOV-000942,PROD-1887,WH-SURABAYA-02,INBOUND,230,2026-06-20 08:48:59,OP-675
MOV-000943,PROD-2356,WH-BANDUNG-04,INBOUND,140,2026-06-06 06:48:53,OP-775
MOV-000944,PROD-0573,WH-MEDAN-03,INBOUND,191,2026-06-16 06:28:34,OP-494
MOV-000945,PROD-1809,WH-MEDAN-03,RETUR_STOCK,59,2026-06-07 03:59:23,OP-612
MOV-000946,PROD-0798,WH-JAKARTA-01,OUTBOUND,114,2026-06-09 23:47:34,OP-928
MOV-000947,PROD-1001,WH-JAKARTA-01,OUTBOUND,6,2026-06-26 18:32:31,OP-467
MOV-000948,PROD-0761,WH-JAKARTA-01,INBOUND,158,2026-06-11 02:54:27,OP-783
MOV-000949,PROD-0293,WH-MEDAN-03,INBOUND,67,2026-06-24 23:46:56,OP-767
MOV-000950,PROD-2458,WH-MEDAN-03,OUTBOUND,21,2026-06-08 04:17:51,OP-530
MOV-000951,PROD-0198,WH-MEDAN-03,OUTBOUND,63,2026-06-06 07:20:26,OP-709
MOV-000952,PROD-0080,WH-SURABAYA-02,OUTBOUND,92,2026-06-01 21:05:23,OP-556
MOV-000953,PROD-1409,WH-MEDAN-03,ADJUSTMENT_DEFECT,227,2026-06-15 21:27:24,OP-571
MOV-000954,PROD-0137,WH-MEDAN-03,INBOUND,20,2026-06-04 01:33:34,OP-998
MOV-000955,PROD-0213,WH-SURABAYA-02,INBOUND,62,2026-06-16 20:33:03,OP-179
MOV-000956,PROD-1863,WH-JAKARTA-01,INBOUND,196,2026-06-12 10:16:40,OP-413
MOV-000957,PROD-0619,WH-SURABAYA-02,INBOUND,54,2026-06-13 13:04:52,OP-294
MOV-000958,PROD-0960,WH-MEDAN-03,INBOUND,217,2026-06-16 00:18:52,OP-802
MOV-000959,PROD-2214,WH-SURABAYA-02,OUTBOUND,234,2026-06-21 04:22:30,OP-320
MOV-000960,PROD-2478,WH-MEDAN-03,RETUR_STOCK,158,2026-06-25 07:58:51,OP-809
MOV-000961,PROD-2169,WH-JAKARTA-01,ADJUSTMENT_DEFECT,21,2026-06-18 15:03:24,OP-532
MOV-000962,PROD-2379,WH-MEDAN-03,OUTBOUND,118,2026-06-13 10:13:59,OP-124
MOV-000963,PROD-1723,WH-BANDUNG-04,RETUR_STOCK,50,2026-06-18 06:16:48,OP-617
MOV-000964,PROD-1162,WH-BANDUNG-04,ADJUSTMENT_DEFECT,110,2026-06-21 08:10:11,OP-143
MOV-000965,PROD-1890,WH-MEDAN-03,OUTBOUND,131,2026-06-23 20:49:21,OP-863
MOV-000966,PROD-2041,WH-JAKARTA-01,INBOUND,200,2026-06-29 03:29:57,OP-883
MOV-000967,PROD-1554,WH-JAKARTA-01,INBOUND,54,2026-06-13 12:35:42,OP-707
MOV-000968,PROD-1100,WH-BANDUNG-04,INBOUND,175,2026-06-20 13:32:32,OP-138
MOV-000969,PROD-1689,WH-JAKARTA-01,INBOUND,122,2026-06-18 00:14:26,OP-211
MOV-000970,PROD-0037,WH-MEDAN-03,OUTBOUND,180,2026-06-18 07:03:04,OP-145
MOV-000971,PROD-0845,WH-BANDUNG-04,OUTBOUND,72,2026-06-30 05:48:11,OP-180
MOV-000972,PROD-1682,WH-MEDAN-03,INBOUND,151,2026-06-23 05:34:17,OP-391
MOV-000973,PROD-1644,WH-JAKARTA-01,INBOUND,234,2026-06-15 04:16:05,OP-883
MOV-000974,PROD-2334,WH-MEDAN-03,INBOUND,157,2026-06-15 10:07:23,OP-872
MOV-000975,PROD-1264,WH-JAKARTA-01,INBOUND,204,2026-06-13 10:11:55,OP-527
MOV-000976,PROD-2268,WH-MEDAN-03,INBOUND,150,2026-06-06 00:27:52,OP-850
MOV-000977,PROD-2044,WH-BANDUNG-04,INBOUND,55,2026-06-02 15:28:15,OP-198
MOV-000978,PROD-0216,WH-MEDAN-03,INBOUND,150,2026-06-11 00:13:58,OP-969
MOV-000979,PROD-0681,WH-SURABAYA-02,OUTBOUND,116,2026-06-11 07:09:18,OP-151
MOV-000980,PROD-2341,WH-JAKARTA-01,INBOUND,190,2026-06-08 07:02:56,OP-850
MOV-000981,PROD-1813,WH-SURABAYA-02,OUTBOUND,68,2026-06-13 20:11:32,OP-321
MOV-000982,PROD-1508,WH-BANDUNG-04,INBOUND,203,2026-06-03 17:29:38,OP-714
MOV-000983,PROD-2091,WH-JAKARTA-01,INBOUND,189,2026-06-18 17:46:59,OP-252
MOV-000984,PROD-1117,WH-MEDAN-03,OUTBOUND,149,2026-06-10 06:25:06,OP-597
MOV-000985,PROD-1293,WH-MEDAN-03,INBOUND,63,2026-06-27 18:11:58,OP-951
MOV-000986,PROD-1645,WH-SURABAYA-02,INBOUND,199,2026-06-29 07:03:01,OP-625
MOV-000987,PROD-1239,WH-MEDAN-03,RETUR_STOCK,218,2026-06-19 11:41:02,OP-637
MOV-000988,PROD-0959,WH-MEDAN-03,OUTBOUND,147,2026-06-20 03:32:50,OP-612
MOV-000989,PROD-2162,WH-JAKARTA-01,OUTBOUND,227,2026-06-16 12:27:35,OP-670
MOV-000990,PROD-1149,WH-JAKARTA-01,OUTBOUND,104,2026-06-21 22:41:05,OP-200
MOV-000991,PROD-2285,WH-SURABAYA-02,ADJUSTMENT_DEFECT,30,2026-06-10 05:37:24,OP-650
MOV-000992,PROD-1829,WH-BANDUNG-04,INBOUND,180,2026-06-06 17:22:21,OP-708
MOV-000993,PROD-0158,WH-JAKARTA-01,OUTBOUND,18,2026-06-24 23:12:58,OP-312
MOV-000994,PROD-0908,WH-JAKARTA-01,OUTBOUND,126,2026-06-30 10:28:57,OP-139
MOV-000995,PROD-1529,WH-JAKARTA-01,INBOUND,213,2026-06-02 16:04:26,OP-387
MOV-000996,PROD-1141,WH-SURABAYA-02,OUTBOUND,13,2026-06-14 10:44:19,OP-918
MOV-000997,PROD-1560,WH-MEDAN-03,INBOUND,11,2026-06-02 01:19:42,OP-500
MOV-000998,PROD-2108,WH-BANDUNG-04,OUTBOUND,242,2026-06-20 07:06:05,OP-772
MOV-000999,PROD-2449,WH-MEDAN-03,OUTBOUND,223,2026-06-06 17:49:07,OP-217
MOV-001000,PROD-1898,WH-MEDAN-03,INBOUND,224,2026-06-13 13:08:03,OP-495
MOV-001001,PROD-0828,WH-SURABAYA-02,OUTBOUND,187,2026-06-22 21:26:39,OP-348
MOV-001002,PROD-1801,WH-SURABAYA-02,OUTBOUND,144,2026-06-11 02:45:00,OP-668
MOV-001003,PROD-1204,WH-JAKARTA-01,ADJUSTMENT_DEFECT,149,2026-06-30 06:45:27,OP-635
MOV-001004,PROD-0845,WH-SURABAYA-02,INBOUND,205,2026-06-14 17:35:15,OP-216
MOV-001005,PROD-1269,WH-SURABAYA-02,INBOUND,112,2026-06-10 23:11:16,OP-517
MOV-001006,PROD-0638,WH-BANDUNG-04,OUTBOUND,240,2026-06-18 19:15:11,OP-620
MOV-001007,PROD-0649,WH-BANDUNG-04,INBOUND,140,2026-06-01 01:05:43,OP-584
MOV-001008,PROD-2261,WH-BANDUNG-04,OUTBOUND,95,2026-06-30 13:39:41,OP-824
MOV-001009,PROD-1630,WH-BANDUNG-04,OUTBOUND,128,2026-06-20 21:37:39,OP-648
MOV-001010,PROD-0990,WH-BANDUNG-04,INBOUND,174,2026-06-08 05:54:12,OP-851
MOV-001011,PROD-0804,WH-SURABAYA-02,INBOUND,208,2026-06-19 23:31:32,OP-460
MOV-001012,PROD-0128,WH-SURABAYA-02,INBOUND,169,2026-06-18 02:36:21,OP-190
MOV-001013,PROD-0952,WH-MEDAN-03,INBOUND,152,2026-06-14 18:09:26,OP-640
MOV-001014,PROD-2265,WH-SURABAYA-02,OUTBOUND,5,2026-06-03 01:21:22,OP-936
MOV-001015,PROD-0020,WH-SURABAYA-02,INBOUND,13,2026-06-03 01:08:13,OP-801
MOV-001016,PROD-1782,WH-BANDUNG-04,INBOUND,115,2026-06-04 08:05:29,OP-461
MOV-001017,PROD-0675,WH-JAKARTA-01,OUTBOUND,28,2026-06-04 06:45:46,OP-530
MOV-001018,PROD-0739,WH-MEDAN-03,INBOUND,129,2026-06-28 05:04:34,OP-710
MOV-001019,PROD-0557,WH-JAKARTA-01,OUTBOUND,166,2026-06-20 07:15:24,OP-146
MOV-001020,PROD-2245,WH-JAKARTA-01,INBOUND,40,2026-06-05 21:26:32,OP-458
MOV-001021,PROD-0504,WH-SURABAYA-02,OUTBOUND,8,2026-06-28 13:47:10,OP-742
MOV-001022,PROD-1271,WH-JAKARTA-01,RETUR_STOCK,161,2026-06-12 14:57:45,OP-136
MOV-001023,PROD-0738,WH-SURABAYA-02,OUTBOUND,91,2026-06-27 08:37:43,OP-776
MOV-001024,PROD-0792,WH-MEDAN-03,OUTBOUND,231,2026-06-10 10:55:37,OP-705
MOV-001025,PROD-1371,WH-SURABAYA-02,INBOUND,148,2026-06-07 01:59:16,OP-490
MOV-001026,PROD-0197,WH-MEDAN-03,INBOUND,12,2026-06-04 16:09:01,OP-442
MOV-001027,PROD-1131,WH-SURABAYA-02,OUTBOUND,95,2026-06-25 06:30:28,OP-509
MOV-001028,PROD-0744,WH-MEDAN-03,OUTBOUND,43,2026-06-17 08:41:18,OP-876
MOV-001029,PROD-1637,WH-JAKARTA-01,OUTBOUND,62,2026-06-08 10:22:27,OP-670
MOV-001030,PROD-1184,WH-BANDUNG-04,ADJUSTMENT_DEFECT,144,2026-06-16 06:10:32,OP-649
MOV-001031,PROD-2470,WH-BANDUNG-04,INBOUND,176,2026-06-24 21:07:16,OP-876
MOV-001032,PROD-1631,WH-SURABAYA-02,OUTBOUND,8,2026-06-07 19:24:16,OP-264
MOV-001033,PROD-1952,WH-SURABAYA-02,INBOUND,243,2026-06-14 09:12:09,OP-489
MOV-001034,PROD-2039,WH-MEDAN-03,OUTBOUND,29,2026-06-12 05:52:24,OP-590
MOV-001035,PROD-1337,WH-BANDUNG-04,INBOUND,202,2026-06-29 19:32:58,OP-280
MOV-001036,PROD-2480,WH-SURABAYA-02,RETUR_STOCK,71,2026-06-26 09:18:53,OP-636
MOV-001037,PROD-0926,WH-SURABAYA-02,OUTBOUND,171,2026-06-18 18:51:29,OP-135
MOV-001038,PROD-0235,WH-MEDAN-03,INBOUND,122,2026-06-08 17:35:24,OP-112
MOV-001039,PROD-2375,WH-SURABAYA-02,OUTBOUND,28,2026-06-29 13:36:51,OP-590
MOV-001040,PROD-0479,WH-SURABAYA-02,OUTBOUND,217,2026-06-30 03:53:01,OP-259
MOV-001041,PROD-2476,WH-MEDAN-03,INBOUND,10,2026-06-29 03:25:35,OP-831
MOV-001042,PROD-0666,WH-SURABAYA-02,INBOUND,101,2026-06-20 07:07:30,OP-599
MOV-001043,PROD-1124,WH-BANDUNG-04,INBOUND,76,2026-06-06 19:41:17,OP-260
MOV-001044,PROD-1388,WH-MEDAN-03,INBOUND,165,2026-06-02 15:24:38,OP-943
MOV-001045,PROD-0642,WH-JAKARTA-01,OUTBOUND,180,2026-06-15 23:44:43,OP-101
MOV-001046,PROD-1517,WH-BANDUNG-04,INBOUND,199,2026-06-23 20:06:14,OP-841
MOV-001047,PROD-0575,WH-BANDUNG-04,OUTBOUND,128,2026-06-24 09:34:37,OP-753
MOV-001048,PROD-1722,WH-MEDAN-03,OUTBOUND,6,2026-06-30 12:40:01,OP-667
MOV-001049,PROD-1019,WH-JAKARTA-01,RETUR_STOCK,42,2026-06-19 12:27:53,OP-214
MOV-001050,PROD-1328,WH-BANDUNG-04,OUTBOUND,44,2026-06-09 00:06:56,OP-789
MOV-001051,PROD-0400,WH-MEDAN-03,OUTBOUND,60,2026-06-09 06:29:11,OP-784
MOV-001052,PROD-0595,WH-MEDAN-03,INBOUND,107,2026-06-19 16:36:09,OP-985
MOV-001053,PROD-1457,WH-SURABAYA-02,INBOUND,107,2026-06-02 03:53:28,OP-397
MOV-001054,PROD-1596,WH-MEDAN-03,INBOUND,220,2026-06-23 05:33:04,OP-558
MOV-001055,PROD-0117,WH-SURABAYA-02,OUTBOUND,25,2026-06-30 10:52:58,OP-258
MOV-001056,PROD-0383,WH-SURABAYA-02,INBOUND,119,2026-06-11 18:36:54,OP-747
MOV-001057,PROD-0859,WH-BANDUNG-04,INBOUND,214,2026-06-25 02:45:36,OP-297
MOV-001058,PROD-2130,WH-SURABAYA-02,OUTBOUND,39,2026-06-14 12:15:23,OP-569
MOV-001059,PROD-1851,WH-MEDAN-03,OUTBOUND,207,2026-06-10 21:09:36,OP-315
MOV-001060,PROD-0832,WH-MEDAN-03,OUTBOUND,207,2026-06-08 20:07:04,OP-460
MOV-001061,PROD-0873,WH-JAKARTA-01,OUTBOUND,71,2026-06-13 21:35:21,OP-530
MOV-001062,PROD-2118,WH-BANDUNG-04,INBOUND,192,2026-06-10 19:28:16,OP-389
MOV-001063,PROD-0387,WH-MEDAN-03,RETUR_STOCK,155,2026-06-08 10:58:58,OP-118
MOV-001064,PROD-2007,WH-SURABAYA-02,INBOUND,197,2026-06-08 14:21:13,OP-577
MOV-001065,PROD-0297,WH-MEDAN-03,RETUR_STOCK,195,2026-06-21 07:57:55,OP-628
MOV-001066,PROD-0719,WH-JAKARTA-01,OUTBOUND,155,2026-06-24 01:18:11,OP-328
MOV-001067,PROD-1599,WH-MEDAN-03,OUTBOUND,218,2026-06-30 12:54:15,OP-844
MOV-001068,PROD-2226,WH-SURABAYA-02,OUTBOUND,127,2026-06-16 00:01:03,OP-841
MOV-001069,PROD-1967,WH-MEDAN-03,OUTBOUND,46,2026-06-08 15:19:12,OP-829
MOV-001070,PROD-1183,WH-MEDAN-03,OUTBOUND,226,2026-06-02 07:18:15,OP-899
MOV-001071,PROD-0011,WH-BANDUNG-04,RETUR_STOCK,196,2026-06-01 06:49:12,OP-129
MOV-001072,PROD-0785,WH-JAKARTA-01,ADJUSTMENT_DEFECT,198,2026-06-29 00:33:14,OP-646
MOV-001073,PROD-0411,WH-SURABAYA-02,OUTBOUND,85,2026-06-16 18:33:58,OP-327
MOV-001074,PROD-2203,WH-BANDUNG-04,OUTBOUND,45,2026-06-23 04:19:33,OP-150
MOV-001075,PROD-1230,WH-BANDUNG-04,INBOUND,118,2026-06-08 07:36:36,OP-887
MOV-001076,PROD-0599,WH-MEDAN-03,OUTBOUND,24,2026-06-19 22:56:36,OP-509
MOV-001077,PROD-0824,WH-MEDAN-03,OUTBOUND,13,2026-06-29 18:29:20,OP-718
MOV-001078,PROD-2398,WH-SURABAYA-02,OUTBOUND,61,2026-06-20 10:58:13,OP-554
MOV-001079,PROD-1122,WH-MEDAN-03,OUTBOUND,128,2026-06-10 12:33:50,OP-632
MOV-001080,PROD-0019,WH-JAKARTA-01,INBOUND,207,2026-06-02 03:00:19,OP-878
MOV-001081,PROD-0313,WH-BANDUNG-04,INBOUND,149,2026-06-05 22:14:53,OP-712
MOV-001082,PROD-2493,WH-BANDUNG-04,INBOUND,82,2026-06-06 08:30:21,OP-698
MOV-001083,PROD-1946,WH-MEDAN-03,OUTBOUND,214,2026-06-23 11:59:55,OP-743
MOV-001084,PROD-0231,WH-JAKARTA-01,INBOUND,22,2026-06-14 04:05:50,OP-683
MOV-001085,PROD-2407,WH-MEDAN-03,OUTBOUND,240,2026-06-26 10:12:43,OP-480
MOV-001086,PROD-0044,WH-BANDUNG-04,INBOUND,246,2026-06-18 09:32:28,OP-205
MOV-001087,PROD-2271,WH-JAKARTA-01,INBOUND,67,2026-06-14 17:31:22,OP-756
MOV-001088,PROD-1289,WH-SURABAYA-02,INBOUND,204,2026-06-26 00:34:11,OP-361
MOV-001089,PROD-2319,WH-JAKARTA-01,INBOUND,97,2026-06-19 05:23:08,OP-454
MOV-001090,PROD-2260,WH-JAKARTA-01,INBOUND,204,2026-06-23 06:03:18,OP-390
MOV-001091,PROD-1520,WH-MEDAN-03,OUTBOUND,30,2026-06-23 13:06:14,OP-722
MOV-001092,PROD-1411,WH-MEDAN-03,INBOUND,224,2026-06-03 03:31:59,OP-661
MOV-001093,PROD-2295,WH-SURABAYA-02,INBOUND,204,2026-06-13 15:09:09,OP-309
MOV-001094,PROD-0821,WH-BANDUNG-04,RETUR_STOCK,88,2026-06-06 16:04:14,OP-521
MOV-001095,PROD-2120,WH-SURABAYA-02,INBOUND,243,2026-06-23 18:59:01,OP-572
MOV-001096,PROD-2343,WH-MEDAN-03,OUTBOUND,204,2026-06-11 23:45:05,OP-181
MOV-001097,PROD-0171,WH-MEDAN-03,RETUR_STOCK,210,2026-06-22 08:39:54,OP-366
MOV-001098,PROD-0246,WH-BANDUNG-04,OUTBOUND,17,2026-06-20 07:09:03,OP-496
MOV-001099,PROD-1165,WH-BANDUNG-04,OUTBOUND,123,2026-06-14 00:06:28,OP-592
MOV-001100,PROD-1640,WH-BANDUNG-04,INBOUND,236,2026-06-11 03:35:39,OP-369
MOV-001101,PROD-0617,WH-BANDUNG-04,INBOUND,149,2026-06-28 23:35:30,OP-677
MOV-001102,PROD-0240,WH-BANDUNG-04,OUTBOUND,119,2026-06-24 15:05:30,OP-136
MOV-001103,PROD-1957,WH-MEDAN-03,INBOUND,30,2026-06-11 15:58:30,OP-545
MOV-001104,PROD-2359,WH-BANDUNG-04,INBOUND,138,2026-06-22 10:34:38,OP-488
MOV-001105,PROD-1440,WH-JAKARTA-01,OUTBOUND,85,2026-06-20 00:54:59,OP-639
MOV-001106,PROD-0398,WH-BANDUNG-04,INBOUND,136,2026-06-11 06:07:20,OP-627
MOV-001107,PROD-1857,WH-JAKARTA-01,OUTBOUND,93,2026-06-26 03:53:12,OP-840
MOV-001108,PROD-0923,WH-BANDUNG-04,OUTBOUND,11,2026-06-20 23:40:30,OP-527
MOV-001109,PROD-0792,WH-JAKARTA-01,INBOUND,21,2026-06-11 19:41:42,OP-560
MOV-001110,PROD-1907,WH-BANDUNG-04,INBOUND,90,2026-06-10 15:02:44,OP-481
MOV-001111,PROD-1905,WH-JAKARTA-01,INBOUND,132,2026-06-05 21:46:36,OP-170
MOV-001112,PROD-2070,WH-JAKARTA-01,OUTBOUND,122,2026-06-12 02:33:10,OP-989
MOV-001113,PROD-0813,WH-MEDAN-03,INBOUND,96,2026-06-20 17:04:18,OP-674
MOV-001114,PROD-0904,WH-BANDUNG-04,OUTBOUND,54,2026-06-12 11:28:24,OP-445
MOV-001115,PROD-1731,WH-JAKARTA-01,OUTBOUND,132,2026-06-11 07:10:56,OP-881
MOV-001116,PROD-0832,WH-JAKARTA-01,OUTBOUND,10,2026-06-03 14:59:32,OP-603
MOV-001117,PROD-1395,WH-JAKARTA-01,INBOUND,162,2026-06-16 18:15:40,OP-203
MOV-001118,PROD-1967,WH-SURABAYA-02,OUTBOUND,78,2026-06-26 22:50:09,OP-186
MOV-001119,PROD-1045,WH-MEDAN-03,INBOUND,246,2026-06-03 11:35:25,OP-535
MOV-001120,PROD-2208,WH-BANDUNG-04,INBOUND,60,2026-06-29 17:25:06,OP-411
MOV-001121,PROD-0744,WH-JAKARTA-01,INBOUND,43,2026-06-23 18:32:22,OP-462
MOV-001122,PROD-0813,WH-MEDAN-03,OUTBOUND,146,2026-06-11 15:22:49,OP-541
MOV-001123,PROD-1580,WH-BANDUNG-04,RETUR_STOCK,58,2026-06-10 12:40:09,OP-146
MOV-001124,PROD-1376,WH-BANDUNG-04,INBOUND,242,2026-06-14 23:23:30,OP-459
MOV-001125,PROD-2228,WH-MEDAN-03,OUTBOUND,238,2026-06-22 09:45:46,OP-784
MOV-001126,PROD-1651,WH-BANDUNG-04,INBOUND,26,2026-06-22 05:29:37,OP-722
MOV-001127,PROD-2261,WH-BANDUNG-04,OUTBOUND,189,2026-06-05 14:06:33,OP-914
MOV-001128,PROD-0530,WH-MEDAN-03,INBOUND,45,2026-06-01 07:38:22,OP-474
MOV-001129,PROD-1419,WH-JAKARTA-01,OUTBOUND,94,2026-06-22 11:04:17,OP-940
MOV-001130,PROD-2075,WH-MEDAN-03,OUTBOUND,14,2026-06-01 09:47:09,OP-511
MOV-001131,PROD-0939,WH-JAKARTA-01,OUTBOUND,6,2026-06-28 14:04:22,OP-312
MOV-001132,PROD-2486,WH-BANDUNG-04,INBOUND,199,2026-06-06 20:25:06,OP-410
MOV-001133,PROD-0285,WH-JAKARTA-01,OUTBOUND,52,2026-06-30 14:58:05,OP-354
MOV-001134,PROD-1821,WH-JAKARTA-01,INBOUND,46,2026-06-02 05:31:38,OP-868
MOV-001135,PROD-0649,WH-BANDUNG-04,INBOUND,143,2026-06-22 14:47:44,OP-191
MOV-001136,PROD-0189,WH-BANDUNG-04,INBOUND,206,2026-06-28 23:16:17,OP-615
MOV-001137,PROD-1726,WH-MEDAN-03,OUTBOUND,144,2026-06-10 04:30:07,OP-149
MOV-001138,PROD-1223,WH-MEDAN-03,OUTBOUND,146,2026-06-26 18:51:00,OP-740
MOV-001139,PROD-1126,WH-SURABAYA-02,INBOUND,34,2026-06-17 15:27:25,OP-771
MOV-001140,PROD-0479,WH-SURABAYA-02,OUTBOUND,237,2026-06-19 05:08:03,OP-549
MOV-001141,PROD-2044,WH-MEDAN-03,OUTBOUND,64,2026-06-01 21:23:12,OP-314
MOV-001142,PROD-2026,WH-SURABAYA-02,ADJUSTMENT_DEFECT,209,2026-06-08 22:45:33,OP-702
MOV-001143,PROD-0517,WH-MEDAN-03,ADJUSTMENT_DEFECT,162,2026-06-08 20:47:04,OP-250
