product_id,nama_produk,kategori,harga_modal_idr,harga_jual_idr,is_active
PROD-2137,Product Premium Type-2137,Home & Living,6086266,8601068,True
PROD-2138,Product Premium Type-2138,Beauty & Health,295146,365127,True
PROD-2139,Product Premium Type-2139,Automotive,5599807,6577551,True
PROD-2140,Product Premium Type-2140,Books,4326828,5363310,True
PROD-2141,Product Premium Type-2141,Automotive,6534762,8833093,True
PROD-2142,Product Premium Type-2142,Electronics,5130593,6406202,True
PROD-2143,Product Premium Type-2143,Apparel,569026,701855,True
PROD-2144,Product Premium Type-2144,Beauty & Health,3967863,4782586,True
PROD-2145,Product Premium Type-2145,Apparel,4333080,5629775,True
PROD-2146,Product Premium Type-2146,Home & Living,4399798,5424003,True
PROD-2147,Product Premium Type-2147,Beauty & Health,6268490,8583462,True
PROD-2148,Product Premium Type-2148,Beauty & Health,6509427,7635471,True
PROD-2149,Product Premium Type-2149,Automotive,7246352,9776849,True
PROD-2150,Product Premium Type-2150,Home & Living,6099036,7448557,True
PROD-2151,Product Premium Type-2151,Books,6086611,7893018,True
PROD-2152,Product Premium Type-2152,Beauty & Health,4497089,5557623,True
PROD-2153,Product Premium Type-2153,Apparel,1415254,1934412,True
PROD-2154,Product Premium Type-2154,Home & Living,293449,420686,True
PROD-2155,Product Premium Type-2155,Beauty & Health,2875774,4098331,True
PROD-2156,Product Premium Type-2156,Home & Living,5608281,7431128,False
PROD-2157,Product Premium Type-2157,Books,4455675,5742398,True
PROD-2158,Product Premium Type-2158,Electronics,6918707,9654987,True
PROD-2159,Product Premium Type-2159,Beauty & Health,4200318,5691422,True
PROD-2160,Product Premium Type-2160,Books,671275,808932,True
PROD-2161,Product Premium Type-2161,Books,5943806,8299192,True
PROD-2162,Product Premium Type-2162,Books,149591,191276,True
PROD-2163,Product Premium Type-2163,Automotive,6908510,8336469,True
PROD-2164,Product Premium Type-2164,Beauty & Health,6847255,8453204,True
PROD-2165,Product Premium Type-2165,Apparel,664104,817019,True
PROD-2166,Product Premium Type-2166,Automotive,2623133,3425187,True
PROD-2167,Product Premium Type-2167,Beauty & Health,4993024,6093042,True
PROD-2168,Product Premium Type-2168,Automotive,5162985,6128824,True
PROD-2169,Product Premium Type-2169,Beauty & Health,4486213,5325616,True
PROD-2170,Product Premium Type-2170,Automotive,3322154,4401797,True
PROD-2171,Product Premium Type-2171,Home & Living,1359649,1863300,True
PROD-2172,Product Premium Type-2172,Apparel,1233468,1537468,True
PROD-2173,Product Premium Type-2173,Beauty & Health,1185152,1375244,True
PROD-2174,Product Premium Type-2174,Home & Living,3766104,4474762,False
PROD-2175,Product Premium Type-2175,Automotive,1008667,1436753,True
PROD-2176,Product Premium Type-2176,Automotive,3248253,4216437,False
PROD-2177,Product Premium Type-2177,Home & Living,6330236,8141138,True
PROD-2178,Product Premium Type-2178,Automotive,2390885,2776809,True
PROD-2179,Product Premium Type-2179,Automotive,6220196,8512904,True
PROD-2180,Product Premium Type-2180,Books,905096,1184246,True
PROD-2181,Product Premium Type-2181,Electronics,7279899,8813222,True
PROD-2182,Product Premium Type-2182,Electronics,3615437,4277141,True
PROD-2183,Product Premium Type-2183,Electronics,2226340,2816356,False
PROD-2184,Product Premium Type-2184,Beauty & Health,2739766,3838819,True
PROD-2185,Product Premium Type-2185,Apparel,2949537,4157633,True
PROD-2186,Product Premium Type-2186,Apparel,4809377,6400578,True
PROD-2187,Product Premium Type-2187,Electronics,1617173,2212714,True
PROD-2188,Product Premium Type-2188,Beauty & Health,1652059,1956941,True
PROD-2189,Product Premium Type-2189,Electronics,6301046,8357945,True
PROD-2190,Product Premium Type-2190,Books,1099477,1484392,True
PROD-2191,Product Premium Type-2191,Beauty & Health,5946816,7196919,True
PROD-2192,Product Premium Type-2192,Books,1498300,2118665,False
PROD-2193,Product Premium Type-2193,Home & Living,6784383,8198920,True
PROD-2194,Product Premium Type-2194,Apparel,5817632,7237385,False
PROD-2195,Product Premium Type-2195,Beauty & Health,6245665,8345251,True
PROD-2196,Product Premium Type-2196,Apparel,6965741,9344576,True
PROD-2197,Product Premium Type-2197,Electronics,322584,438654,False
PROD-2198,Product Premium Type-2198,Apparel,1430802,1693502,True
PROD-2199,Product Premium Type-2199,Beauty & Health,917015,1288258,False
PROD-2200,Product Premium Type-2200,Books,4800275,6287660,True
PROD-2201,Product Premium Type-2201,Books,2508502,3239470,True
PROD-2202,Product Premium Type-2202,Electronics,6488958,9372192,True
PROD-2203,Product Premium Type-2203,Electronics,1993067,2734714,True
PROD-2204,Product Premium Type-2204,Automotive,5775874,6846731,True
PROD-2205,Product Premium Type-2205,Home & Living,1676348,2308267,True
PROD-2206,Product Premium Type-2206,Electronics,2896259,3413457,True
PROD-2207,Product Premium Type-2207,Electronics,879741,1018952,False
PROD-2208,Product Premium Type-2208,Beauty & Health,7148815,9086771,True
PROD-2209,Product Premium Type-2209,Electronics,3377214,4890453,True
PROD-2210,Product Premium Type-2210,Books,2048615,2463388,True
PROD-2211,Product Premium Type-2211,Home & Living,3035087,4102810,True
PROD-2212,Product Premium Type-2212,Automotive,4669081,5612323,False
PROD-2213,Product Premium Type-2213,Beauty & Health,166449,227608,True
PROD-2214,Product Premium Type-2214,Electronics,2700032,3514378,True
PROD-2215,Product Premium Type-2215,Apparel,5406299,7320082,True
PROD-2216,Product Premium Type-2216,Home & Living,4515224,5467312,True
PROD-2217,Product Premium Type-2217,Electronics,3043439,4180737,False
PROD-2218,Product Premium Type-2218,Beauty & Health,1653662,2395636,True
PROD-2219,Product Premium Type-2219,Books,160370,216450,False
PROD-2220,Product Premium Type-2220,Books,881636,1144402,True
PROD-2221,Product Premium Type-2221,Apparel,2994791,4273423,False
PROD-2222,Product Premium Type-2222,Beauty & Health,4057516,4685439,True
PROD-2223,Product Premium Type-2223,Automotive,4667681,6389948,False
PROD-2224,Product Premium Type-2224,Automotive,2969236,4206290,False
PROD-2225,Product Premium Type-2225,Apparel,6219868,7267930,False
PROD-2226,Product Premium Type-2226,Apparel,4711134,6053897,True
PROD-2227,Product Premium Type-2227,Home & Living,941004,1139947,True
PROD-2228,Product Premium Type-2228,Books,6560223,8659202,True
PROD-2229,Product Premium Type-2229,Books,1618786,2177045,True
PROD-2230,Product Premium Type-2230,Beauty & Health,452244,561138,True
PROD-2231,Product Premium Type-2231,Home & Living,4723981,6084461,True
PROD-2232,Product Premium Type-2232,Apparel,7179884,8858554,True
PROD-2233,Product Premium Type-2233,Apparel,3580912,4514875,True
PROD-2234,Product Premium Type-2234,Beauty & Health,5036002,6032435,True
PROD-2235,Product Premium Type-2235,Apparel,4738199,6707715,True
PROD-2236,Product Premium Type-2236,Books,1300393,1499357,True
PROD-2237,Product Premium Type-2237,Automotive,2539368,3592501,True
PROD-2238,Product Premium Type-2238,Apparel,2114319,2794080,True
PROD-2239,Product Premium Type-2239,Electronics,5150819,6435934,True
PROD-2240,Product Premium Type-2240,Automotive,7367898,10071306,False
PROD-2241,Product Premium Type-2241,Electronics,2234821,2910464,False
PROD-2242,Product Premium Type-2242,Beauty & Health,817330,1062310,False
PROD-2243,Product Premium Type-2243,Beauty & Health,4499843,5323506,False
PROD-2244,Product Premium Type-2244,Electronics,1767955,2239742,True
PROD-2245,Product Premium Type-2245,Apparel,7337203,8968404,True
PROD-2246,Product Premium Type-2246,Electronics,291150,336193,True
PROD-2247,Product Premium Type-2247,Apparel,2811905,3537460,True
PROD-2248,Product Premium Type-2248,Electronics,1870964,2202024,True
PROD-2249,Product Premium Type-2249,Home & Living,6759714,8294500,True
PROD-2250,Product Premium Type-2250,Books,514415,605854,True
PROD-2251,Product Premium Type-2251,Automotive,6191462,7307674,True
PROD-2252,Product Premium Type-2252,Automotive,3069287,3712926,True
PROD-2253,Product Premium Type-2253,Electronics,3528548,5116235,True
PROD-2254,Product Premium Type-2254,Home & Living,671012,772103,True
PROD-2255,Product Premium Type-2255,Apparel,1660765,2228085,True
PROD-2256,Product Premium Type-2256,Beauty & Health,7210115,8597147,True
PROD-2257,Product Premium Type-2257,Beauty & Health,4944161,7051305,True
PROD-2258,Product Premium Type-2258,Beauty & Health,2610181,3075027,False
PROD-2259,Product Premium Type-2259,Beauty & Health,2294798,3296520,True
PROD-2260,Product Premium Type-2260,Automotive,4206726,5608734,True
PROD-2261,Product Premium Type-2261,Books,3464289,3985250,True
PROD-2262,Product Premium Type-2262,Apparel,6666620,9454614,True
PROD-2263,Product Premium Type-2263,Apparel,7459913,9746477,True
PROD-2264,Product Premium Type-2264,Automotive,6559390,8060184,True
PROD-2265,Product Premium Type-2265,Books,2030534,2802510,True
PROD-2266,Product Premium Type-2266,Automotive,157659,225136,False
PROD-2267,Product Premium Type-2267,Home & Living,2623475,3397681,True
PROD-2268,Product Premium Type-2268,Home & Living,664872,827543,True
PROD-2269,Product Premium Type-2269,Automotive,3880798,5381438,True
PROD-2270,Product Premium Type-2270,Automotive,6308541,8545143,True
PROD-2271,Product Premium Type-2271,Apparel,4966412,7035547,True
PROD-2272,Product Premium Type-2272,Electronics,2984470,4052176,True
PROD-2273,Product Premium Type-2273,Books,961320,1175750,True
PROD-2274,Product Premium Type-2274,Books,3911912,5592069,True
PROD-2275,Product Premium Type-2275,Beauty & Health,5035168,5948802,True
PROD-2276,Product Premium Type-2276,Books,6295142,7745434,True
PROD-2277,Product Premium Type-2277,Electronics,5447569,7114843,True
PROD-2278,Product Premium Type-2278,Automotive,5433169,7170275,True
PROD-2279,Product Premium Type-2279,Electronics,5550908,6409040,False
PROD-2280,Product Premium Type-2280,Apparel,4486902,6210643,True
PROD-2281,Product Premium Type-2281,Automotive,1672824,2105219,True
PROD-2282,Product Premium Type-2282,Home & Living,1175997,1495780,True
PROD-2283,Product Premium Type-2283,Electronics,3408973,4748054,True
PROD-2284,Product Premium Type-2284,Electronics,5835786,7375178,False
PROD-2285,Product Premium Type-2285,Books,5220756,6077834,True
PROD-2286,Product Premium Type-2286,Apparel,4150903,4993253,True
PROD-2287,Product Premium Type-2287,Electronics,5314991,7636424,True
PROD-2288,Product Premium Type-2288,Automotive,457829,536173,True
PROD-2289,Product Premium Type-2289,Automotive,4436054,5573810,True
PROD-2290,Product Premium Type-2290,Home & Living,4339896,5646003,True
PROD-2291,Product Premium Type-2291,Electronics,259000,336177,True
PROD-2292,Product Premium Type-2292,Apparel,2902429,3341241,True
PROD-2293,Product Premium Type-2293,Home & Living,347137,451399,True
PROD-2294,Product Premium Type-2294,Home & Living,7493684,9480497,False
PROD-2295,Product Premium Type-2295,Books,3048504,4394795,True
PROD-2296,Product Premium Type-2296,Beauty & Health,2630221,3150341,True
PROD-2297,Product Premium Type-2297,Home & Living,3945367,4956352,True
PROD-2298,Product Premium Type-2298,Electronics,7169013,9146545,True
PROD-2299,Product Premium Type-2299,Apparel,3388244,4293610,True
PROD-2300,Product Premium Type-2300,Home & Living,4598957,6207438,True
PROD-2301,Product Premium Type-2301,Electronics,5329482,6473475,True
PROD-2302,Product Premium Type-2302,Automotive,2325269,2828274,True
PROD-2303,Product Premium Type-2303,Automotive,4456373,6099719,True
PROD-2304,Product Premium Type-2304,Apparel,591510,769014,True
PROD-2305,Product Premium Type-2305,Automotive,4006383,5106322,True
PROD-2306,Product Premium Type-2306,Automotive,1315894,1580074,True
PROD-2307,Product Premium Type-2307,Automotive,5857501,7065658,True
PROD-2308,Product Premium Type-2308,Home & Living,733092,845376,True
PROD-2309,Product Premium Type-2309,Books,1122996,1322246,False
PROD-2310,Product Premium Type-2310,Automotive,624792,822883,True
PROD-2311,Product Premium Type-2311,Electronics,1600326,2268561,True
PROD-2312,Product Premium Type-2312,Automotive,2393756,2959040,True
PROD-2313,Product Premium Type-2313,Beauty & Health,4842911,6045522,True
PROD-2314,Product Premium Type-2314,Electronics,3951690,4681494,True
PROD-2315,Product Premium Type-2315,Automotive,4883939,6185944,True
PROD-2316,Product Premium Type-2316,Books,6279597,7291657,True
PROD-2317,Product Premium Type-2317,Home & Living,6316140,9002269,True
PROD-2318,Product Premium Type-2318,Beauty & Health,693629,937740,True
PROD-2319,Product Premium Type-2319,Electronics,1727457,2500018,True
PROD-2320,Product Premium Type-2320,Electronics,1196248,1692507,True
PROD-2321,Product Premium Type-2321,Home & Living,3629886,4689439,True
PROD-2322,Product Premium Type-2322,Books,1408640,1839550,True
PROD-2323,Product Premium Type-2323,Home & Living,538953,650609,True
PROD-2324,Product Premium Type-2324,Apparel,6076865,7830719,True
PROD-2325,Product Premium Type-2325,Home & Living,6734038,9568450,True
PROD-2326,Product Premium Type-2326,Electronics,4263340,4967882,True
PROD-2327,Product Premium Type-2327,Apparel,5416321,7631959,True
PROD-2328,Product Premium Type-2328,Apparel,6459323,8088909,True
PROD-2329,Product Premium Type-2329,Automotive,7435053,10556688,True
PROD-2330,Product Premium Type-2330,Beauty & Health,4588653,6572162,False
PROD-2331,Product Premium Type-2331,Home & Living,710503,960073,True
PROD-2332,Product Premium Type-2332,Beauty & Health,447641,604014,True
PROD-2333,Product Premium Type-2333,Electronics,1948217,2505068,True
PROD-2334,Product Premium Type-2334,Apparel,362283,507436,True
PROD-2335,Product Premium Type-2335,Books,7077048,10180219,True
PROD-2336,Product Premium Type-2336,Electronics,1603232,2216507,True
PROD-2337,Product Premium Type-2337,Automotive,4802421,6418824,True
PROD-2338,Product Premium Type-2338,Automotive,416180,554367,True
PROD-2339,Product Premium Type-2339,Beauty & Health,5721390,8037643,True
PROD-2340,Product Premium Type-2340,Electronics,7117607,9340870,True
PROD-2341,Product Premium Type-2341,Home & Living,3724243,5181010,True
PROD-2342,Product Premium Type-2342,Electronics,4853022,6321864,True
PROD-2343,Product Premium Type-2343,Books,2522934,2948636,True
PROD-2344,Product Premium Type-2344,Automotive,6328762,8007049,True
PROD-2345,Product Premium Type-2345,Beauty & Health,603110,773990,True
PROD-2346,Product Premium Type-2346,Automotive,4243346,5060127,True
PROD-2347,Product Premium Type-2347,Electronics,4627606,5464040,True
PROD-2348,Product Premium Type-2348,Automotive,6989203,9160325,True
PROD-2349,Product Premium Type-2349,Books,2735864,3216126,True
PROD-2350,Product Premium Type-2350,Apparel,4966714,6163113,True
PROD-2351,Product Premium Type-2351,Home & Living,4368699,5999879,False
PROD-2352,Product Premium Type-2352,Beauty & Health,7178314,10331960,True
PROD-2353,Product Premium Type-2353,Electronics,3735879,5100824,True
PROD-2354,Product Premium Type-2354,Electronics,3160609,4575890,True
PROD-2355,Product Premium Type-2355,Electronics,6951767,9450936,True
PROD-2356,Product Premium Type-2356,Books,960783,1189582,True
PROD-2357,Product Premium Type-2357,Automotive,5577023,7537992,True
PROD-2358,Product Premium Type-2358,Apparel,2184932,2972921,True
PROD-2359,Product Premium Type-2359,Beauty & Health,2931492,3698130,True
PROD-2360,Product Premium Type-2360,Home & Living,1790520,2068613,True
PROD-2361,Product Premium Type-2361,Books,3559150,4843860,True
PROD-2362,Product Premium Type-2362,Books,6167314,7132560,True
PROD-2363,Product Premium Type-2363,Home & Living,5711321,7649494,True
PROD-2364,Product Premium Type-2364,Apparel,1766888,2118648,True
PROD-2365,Product Premium Type-2365,Electronics,3271434,4317249,True
PROD-2366,Product Premium Type-2366,Electronics,5960903,7756171,True
PROD-2367,Product Premium Type-2367,Electronics,147019,169667,True
PROD-2368,Product Premium Type-2368,Apparel,4591156,5779621,True
PROD-2369,Product Premium Type-2369,Automotive,1790317,2381707,True
PROD-2370,Product Premium Type-2370,Automotive,204001,286536,True
PROD-2371,Product Premium Type-2371,Books,2917927,4133513,True
PROD-2372,Product Premium Type-2372,Beauty & Health,3270988,4236436,True
PROD-2373,Product Premium Type-2373,Beauty & Health,709494,970961,True
PROD-2374,Product Premium Type-2374,Beauty & Health,3152022,3924066,True
PROD-2375,Product Premium Type-2375,Electronics,3873189,4851773,True
PROD-2376,Product Premium Type-2376,Automotive,618731,747636,True
PROD-2377,Product Premium Type-2377,Books,7070927,9323614,True
PROD-2378,Product Premium Type-2378,Electronics,2441826,3038533,True
PROD-2379,Product Premium Type-2379,Books,4879491,5734920,True
PROD-2380,Product Premium Type-2380,Books,4315447,5849596,True
PROD-2381,Product Premium Type-2381,Beauty & Health,3888741,5297732,True
PROD-2382,Product Premium Type-2382,Apparel,169771,213571,True
PROD-2383,Product Premium Type-2383,Books,5239636,6146182,False
PROD-2384,Product Premium Type-2384,Beauty & Health,5774593,7379290,True
PROD-2385,Product Premium Type-2385,Books,1033923,1326213,True
PROD-2386,Product Premium Type-2386,Automotive,3023111,4083017,True
PROD-2387,Product Premium Type-2387,Apparel,1845908,2297463,True
PROD-2388,Product Premium Type-2388,Electronics,4879977,6611294,True
PROD-2389,Product Premium Type-2389,Books,1742534,2459493,True
PROD-2390,Product Premium Type-2390,Electronics,136362,166531,True
PROD-2391,Product Premium Type-2391,Automotive,3941533,5690296,True
PROD-2392,Product Premium Type-2392,Home & Living,5558831,7036982,True
PROD-2393,Product Premium Type-2393,Home & Living,2061503,2536014,True
PROD-2394,Product Premium Type-2394,Apparel,4395602,5610780,True
PROD-2395,Product Premium Type-2395,Home & Living,2705990,3188520,True
PROD-2396,Product Premium Type-2396,Books,4692592,5573446,True
PROD-2397,Product Premium Type-2397,Electronics,2387854,3042914,True
PROD-2398,Product Premium Type-2398,Apparel,7309268,10077531,True
PROD-2399,Product Premium Type-2399,Apparel,2434409,3457088,True
PROD-2400,Product Premium Type-2400,Electronics,6107311,8241482,True
PROD-2401,Product Premium Type-2401,Automotive,5979118,7064721,True
PROD-2402,Product Premium Type-2402,Electronics,3075999,4157538,True
PROD-2403,Product Premium Type-2403,Apparel,7423251,9951820,True
PROD-2404,Product Premium Type-2404,Books,1764122,2455180,True
PROD-2405,Product Premium Type-2405,Beauty & Health,3076622,4299808,True
PROD-2406,Product Premium Type-2406,Automotive,2811281,3965201,True
PROD-2407,Product Premium Type-2407,Automotive,800292,1019763,True
PROD-2408,Product Premium Type-2408,Electronics,3952352,5372666,False
PROD-2409,Product Premium Type-2409,Electronics,2358647,2902256,True
PROD-2410,Product Premium Type-2410,Beauty & Health,3748234,5434192,True
PROD-2411,Product Premium Type-2411,Apparel,6597829,7934550,True
PROD-2412,Product Premium Type-2412,Electronics,1935217,2231371,True
PROD-2413,Product Premium Type-2413,Electronics,1625741,1942179,True
PROD-2414,Product Premium Type-2414,Electronics,214073,296011,False
PROD-2415,Product Premium Type-2415,Apparel,384281,493430,True
PROD-2416,Product Premium Type-2416,Books,7140972,9170793,False
PROD-2417,Product Premium Type-2417,Apparel,7184668,10320824,True
PROD-2418,Product Premium Type-2418,Home & Living,3132548,4466670,True
PROD-2419,Product Premium Type-2419,Electronics,4439011,5519281,True
PROD-2420,Product Premium Type-2420,Home & Living,2363401,2866137,True
PROD-2421,Product Premium Type-2421,Home & Living,1110610,1559901,True
PROD-2422,Product Premium Type-2422,Automotive,4390693,6242712,True
PROD-2423,Product Premium Type-2423,Beauty & Health,3883884,5097516,True
PROD-2424,Product Premium Type-2424,Apparel,1084165,1451509,True
PROD-2425,Product Premium Type-2425,Home & Living,5325101,6534294,True
PROD-2426,Product Premium Type-2426,Apparel,3958817,5503708,True
PROD-2427,Product Premium Type-2427,Automotive,3531172,4730487,True
PROD-2428,Product Premium Type-2428,Books,6957973,9052698,True
PROD-2429,Product Premium Type-2429,Books,850963,993952,True
PROD-2430,Product Premium Type-2430,Beauty & Health,601515,857026,True
PROD-2431,Product Premium Type-2431,Electronics,2387460,3186388,True
PROD-2432,Product Premium Type-2432,Beauty & Health,4312382,5208526,True
PROD-2433,Product Premium Type-2433,Electronics,2075053,2763795,True
PROD-2434,Product Premium Type-2434,Electronics,5046983,6829774,False
PROD-2435,Product Premium Type-2435,Home & Living,784401,1025785,True
PROD-2436,Product Premium Type-2436,Automotive,2010681,2745445,True
PROD-2437,Product Premium Type-2437,Apparel,6279350,8316598,True
PROD-2438,Product Premium Type-2438,Books,6891343,9884466,False
PROD-2439,Product Premium Type-2439,Beauty & Health,2586913,3016622,True
PROD-2440,Product Premium Type-2440,Beauty & Health,1844231,2179648,True
PROD-2441,Product Premium Type-2441,Home & Living,4092784,4919941,False
PROD-2442,Product Premium Type-2442,Apparel,5146225,6983691,False
PROD-2443,Product Premium Type-2443,Books,3360379,4515269,False
PROD-2444,Product Premium Type-2444,Beauty & Health,1574317,2231779,True
PROD-2445,Product Premium Type-2445,Home & Living,4287511,5873303,True
PROD-2446,Product Premium Type-2446,Home & Living,6650655,8662522,True
PROD-2447,Product Premium Type-2447,Automotive,913698,1322623,True
PROD-2448,Product Premium Type-2448,Home & Living,3511142,4318116,True
PROD-2449,Product Premium Type-2449,Beauty & Health,2233578,3126914,True
PROD-2450,Product Premium Type-2450,Apparel,1584657,2025250,True
PROD-2451,Product Premium Type-2451,Automotive,2256946,3034735,True
PROD-2452,Product Premium Type-2452,Home & Living,5963271,8158831,True
PROD-2453,Product Premium Type-2453,Home & Living,3905323,5233625,True
PROD-2454,Product Premium Type-2454,Beauty & Health,570726,680392,True
PROD-2455,Product Premium Type-2455,Automotive,2705259,3470537,True
PROD-2456,Product Premium Type-2456,Automotive,6360312,8385635,True
PROD-2457,Product Premium Type-2457,Electronics,467244,656343,True
PROD-2458,Product Premium Type-2458,Electronics,7424839,9526764,False
PROD-2459,Product Premium Type-2459,Home & Living,5055613,7207404,True
PROD-2460,Product Premium Type-2460,Books,515999,661568,True
PROD-2461,Product Premium Type-2461,Beauty & Health,3214189,4225482,True
PROD-2462,Product Premium Type-2462,Automotive,4837066,6718131,True
PROD-2463,Product Premium Type-2463,Books,6225853,8248759,True
PROD-2464,Product Premium Type-2464,Home & Living,6661736,9580012,True
PROD-2465,Product Premium Type-2465,Electronics,6007357,8098522,True
PROD-2466,Product Premium Type-2466,Apparel,432407,565075,True
PROD-2467,Product Premium Type-2467,Apparel,896158,1036924,True
PROD-2468,Product Premium Type-2468,Automotive,1328306,1692421,True
PROD-2469,Product Premium Type-2469,Apparel,5514612,6836875,True
PROD-2470,Product Premium Type-2470,Home & Living,445602,612449,True
PROD-2471,Product Premium Type-2471,Beauty & Health,3857809,4677528,True
PROD-2472,Product Premium Type-2472,Automotive,1652650,2002294,True
PROD-2473,Product Premium Type-2473,Apparel,6592304,7955959,True
PROD-2474,Product Premium Type-2474,Electronics,81635,96956,True
PROD-2475,Product Premium Type-2475,Home & Living,7236083,8996637,True
PROD-2476,Product Premium Type-2476,Beauty & Health,5620734,7957703,True
PROD-2477,Product Premium Type-2477,Apparel,2887349,3991698,False
PROD-2478,Product Premium Type-2478,Electronics,2368136,3245708,True
PROD-2479,Product Premium Type-2479,Apparel,5593017,7769825,True
PROD-2480,Product Premium Type-2480,Beauty & Health,5380632,6622618,True
PROD-2481,Product Premium Type-2481,Books,4447888,6299243,True
PROD-2482,Product Premium Type-2482,Beauty & Health,3589360,4275613,True
PROD-2483,Product Premium Type-2483,Books,6449342,8067505,True
PROD-2484,Product Premium Type-2484,Electronics,5346417,7089479,True
PROD-2485,Product Premium Type-2485,Electronics,7153146,8446946,True
PROD-2486,Product Premium Type-2486,Books,1745444,2389581,True
PROD-2487,Product Premium Type-2487,Electronics,110166,139489,True
PROD-2488,Product Premium Type-2488,Home & Living,2498006,3460541,True
PROD-2489,Product Premium Type-2489,Home & Living,3468571,4501750,True
PROD-2490,Product Premium Type-2490,Automotive,6624935,7978159,True
PROD-2491,Product Premium Type-2491,Books,4003966,5487149,True
PROD-2492,Product Premium Type-2492,Home & Living,5083589,6230666,True
PROD-2493,Product Premium Type-2493,Electronics,3889856,5046088,True
PROD-2494,Product Premium Type-2494,Electronics,322883,378631,True
PROD-2495,Product Premium Type-2495,Home & Living,6875529,9181306,True
PROD-2496,Product Premium Type-2496,Automotive,4382356,5915117,True
PROD-2497,Product Premium Type-2497,Books,4177567,5278783,True
PROD-2498,Product Premium Type-2498,Books,781079,1121884,True
PROD-2499,Product Premium Type-2499,Electronics,3658646,5166925,True
PROD-2500,Product Premium Type-2500,Books,6139328,8364111,True
